customer_id,customer_name,birth_date,loan_id,loan_type,account_open_date,loan_amount,currency,status,email,phone_number
CUST00238,Aynur,1/3/2022,LN000238,,2/14/2015,9344.91,EUR,active,user238@example.com,(99450) 468-9516
CUST00239,,8/22/2021,LN000239,,12/25/2021,14812.78,AZN,active,user239@example.com,(99450) 883-2447
CUST00240,Aynur,7/14/2018,LN000240,,1/21/2022,11972.24,EUR,Active,user240@example.com,(99450) 741-9575
CUST00241,,10/14/2019,LN000241,Loan,2/6/2018,10452.34,USD,active,user241@example.com,(99450) 576-9873
CUST00242,Ali,7/3/2017,LN000242,Credit Line,8/16/2020,11302.57,,,user242@example.com,(99450) 283-8347
CUST00243,Aynur,11/15/2020,LN000243,Credit Line,3/16/2020,12688.75,AZN,Closed,user243@example.com,(99450) 508-4433
CUST00244,Ali,,LN000244,Loan,3/22/2020,10303.88,USD,active,,(99450) 654-5675
CUST00245,Aynur,3/19/2020,LN000245,Credit Line,7/14/2015,11516.67,,Active,user245@example.com,(99450) 865-7400
CUST00246,Ali,7/5/2015,LN000246,Loan,9/21/2021,16126.14,USD,Closed,user246@example.com,(99450) 641-0526
CUST00247,Murad,9/17/2021,LN000247,Credit Line,9/17/2018,7461.86,,Active,user247@example.com,(99450) 917-3028
CUST00248,Leyla,12/25/2016,LN000248,Credit Line,8/21/2016,10426.12,USD,,user248@example.com,(99450) 222-6412
CUST00249,Leyla,9/4/2018,LN000249,credit,2/24/2017,8800.11,,active,user249@example.com,(99450) 927-4963
CUST00250,Aynur,2/15/2015,LN000250,LOAN,11/4/2022,7849.6,USD,CLOSED,user250@example.com,(99450) 575-2918
CUST00251,Leyla,2/15/2020,LN000251,credit,2/2/2020,10397.59,EUR,Active,user251@example.com,(99450) 613-6081
CUST00252,Ali,12/19/2015,LN000252,credit,6/7/2018,7895.66,EUR,Active,user252@example.com,(99450) 944-2186
CUST00253,Leyla,6/20/2019,LN000253,Loan,4/19/2016,7556.83,USD,CLOSED,user253@example.com,(99450) 421-3968
CUST00254,Ali,11/24/2016,LN000254,LOAN,5/23/2018,9744.9,AZN,CLOSED,user254@example.com,(99450) 616-8996
CUST00255,,5/25/2020,LN000255,LOAN,invalid_date,11437.07,AZN,CLOSED,user255@example.com,(99450) 898-2834
CUST00256,,5/6/2020,LN000256,credit,8/19/2016,11225.64,EUR,,user256@example.com,(99450) 165-8137
CUST00257,Murad,4/11/2022,LN000257,,4/16/2018,9796.12,USD,,user257@example.com,(99450) 865-6288
CUST00258,,,LN000258,Loan,10/13/2020,6756.97,EUR,CLOSED,user258@example.com,(99450) 480-4569
CUST00259,Murad,7/9/2022,LN000259,,3/26/2018,6631.64,USD,Closed,,(99450) 223-6744
CUST00260,Leyla,,LN000260,credit,12/19/2022,10926.76,,,user260@example.com,(99450) 216-0781
CUST00261,Murad,5/4/2022,LN000261,credit,9/4/2019,8470.67,,CLOSED,user261@example.com,(99450) 550-9416
CUST00262,Leyla,2/20/2020,LN000262,Loan,10/21/2021,10569.38,USD,Closed,user262@example.com,(99450) 421-0076
CUST00263,Ali,6/22/2018,LN000263,,1/18/2019,10230.3,AZN,,user263@example.com,(99450) 340-5510
CUST00264,Ali,6/19/2022,LN000264,Credit Line,6/7/2019,5473.94,AZN,,user264@example.com,(99450) 508-1200
CUST00265,,11/8/2016,LN000265,Loan,6/18/2015,13831.33,,Closed,user265@example.com,(99450) 534-3430
CUST00266,,12/5/2019,LN000266,,1/25/2017,6602.33,AZN,,user266@example.com,(99450) 274-9249
CUST00267,,4/19/2020,LN000267,Credit Line,4/5/2017,9413.69,AZN,Closed,user267@example.com,(99450) 446-2328
CUST00268,Aynur,1/12/2018,LN000268,,3/14/2015,7006.51,EUR,Closed,user268@example.com,(99450) 109-7898
CUST00269,Aynur,6/5/2016,LN000269,Loan,5/17/2022,8417.03,EUR,Closed,user269@example.com,(99450) 592-7576
CUST00270,Ali,4/13/2021,LN000270,credit,6/9/2015,8687.68,AZN,active,user270@example.com,(99450) 826-4928
CUST00271,Ali,6/18/2015,LN000271,Loan,12/13/2019,8911.48,EUR,Closed,user271@example.com,(99450) 498-1059
CUST00272,Leyla,7/10/2019,LN000272,,8/10/2018,9482.44,,,user272@example.com,(99450) 596-0028
CUST00273,Murad,8/2/2019,LN000273,,6/21/2019,14459.79,USD,,user273@example.com,(99450) 310-2739
CUST00274,,,LN000274,Credit Line,7/7/2017,7760.08,AZN,,user274@example.com,(99450) 518-9576
CUST00275,Murad,1/9/2015,LN000275,LOAN,8/20/2021,11530.4,USD,,,(99450) 973-4562
CUST00276,Murad,6/23/2022,LN000276,,10/16/2018,13007.99,EUR,CLOSED,user276@example.com,(99450) 915-3320
CUST00277,Murad,1/5/2021,LN000277,LOAN,invalid_date,11249.48,USD,Closed,user277@example.com,(99450) 280-8997
CUST00278,Leyla,2/14/2018,LN000278,Loan,7/27/2017,13584.38,EUR,CLOSED,,(99450) 868-5341
CUST00279,Ali,9/2/2017,LN000279,Credit Line,3/2/2022,,,Active,user279@example.com,(99450) 892-8271
CUST00280,Murad,1/8/2017,LN000280,LOAN,4/24/2022,11378.95,EUR,CLOSED,user280@example.com,(99450) 851-1813
CUST00281,Leyla,8/11/2018,LN000281,Loan,2/20/2020,12251.44,AZN,,user281@example.com,(99450) 821-0926
CUST00282,,12/3/2020,LN000282,Loan,2/1/2016,8988.65,USD,Closed,user282@example.com,(99450) 150-4191
CUST00283,Ali,3/27/2019,LN000283,Credit Line,9/16/2015,12942.63,AZN,Active,user283@example.com,(99450) 171-2111
CUST00284,,4/25/2020,LN000284,credit,invalid_date,14266.17,,CLOSED,user284@example.com,(99450) 452-5555
CUST00285,,2/8/2015,LN000285,,3/12/2018,12888.87,AZN,Closed,user285@example.com,(99450) 453-8208
CUST00286,Aynur,3/6/2022,LN000286,Credit Line,1/9/2021,7679.01,USD,Closed,user286@example.com,(99450) 863-9301
CUST00287,Ali,1/25/2021,LN000287,credit,11/3/2020,10825.01,EUR,,user287@example.com,(99450) 804-8366
CUST00288,,7/2/2021,LN000288,Credit Line,10/19/2017,7069.03,USD,Active,,(99450) 903-7649
CUST00289,Ali,8/19/2022,LN000289,LOAN,8/8/2015,11858.5,USD,CLOSED,user289@example.com,(99450) 114-7514
CUST00290,Leyla,6/3/2020,LN000290,LOAN,3/1/2015,9349.03,EUR,Active,user290@example.com,(99450) 654-5960
CUST00291,Aynur,10/20/2022,LN000291,Credit Line,5/3/2021,5792.64,EUR,CLOSED,user291@example.com,(99450) 620-0256
CUST00292,Murad,1/20/2019,LN000292,credit,9/27/2017,9089.75,EUR,,user292@example.com,(99450) 952-6495
CUST00293,,4/6/2017,LN000293,credit,3/27/2019,10254.36,AZN,CLOSED,,(99450) 167-1588
CUST00294,,5/27/2019,LN000294,Credit Line,12/12/2018,8394.76,EUR,CLOSED,user294@example.com,(99450) 372-3863
CUST00295,Ali,4/22/2020,LN000295,Loan,1/21/2022,12982.74,USD,Active,user295@example.com,(99450) 776-7025
CUST00296,Ali,11/10/2019,LN000296,credit,invalid_date,8695.19,AZN,Closed,user296@example.com,(99450) 866-2315
CUST00297,Murad,4/13/2020,LN000297,Credit Line,invalid_date,8301.27,AZN,Closed,user297@example.com,(99450) 931-2956
CUST00298,Murad,8/5/2022,LN000298,Credit Line,10/4/2017,5567.84,EUR,,user298@example.com,(99450) 562-6076
CUST00299,Ali,12/13/2018,LN000299,,7/8/2021,12333.95,AZN,active,user299@example.com,(99450) 527-9448
CUST00300,Leyla,3/19/2021,LN000300,Loan,8/8/2022,10511.74,AZN,Active,user300@example.com,(99450) 480-3073
CUST00301,Murad,11/27/2016,LN000301,Credit Line,8/22/2021,12677.5,AZN,Active,user301@example.com,(99450) 962-7272
CUST00302,,10/8/2017,LN000302,,5/16/2020,10648.53,AZN,Closed,user302@example.com,(99450) 463-9695
CUST00303,Aynur,7/15/2022,LN000303,Credit Line,4/16/2018,13631.59,EUR,active,user303@example.com,(99450) 443-7279
CUST00304,,12/26/2017,LN000304,,5/11/2016,11696.71,,CLOSED,user304@example.com,(99450) 625-5958
CUST00305,Aynur,2/25/2020,LN000305,,6/16/2021,11380.38,EUR,CLOSED,user305@example.com,(99450) 487-5202
CUST00306,Aynur,12/11/2022,LN000306,Credit Line,2/2/2018,10186.94,AZN,CLOSED,user306@example.com,(99450) 900-5458
CUST00307,Leyla,4/5/2018,LN000307,,2/17/2017,5274.82,EUR,Active,user307@example.com,(99450) 217-7984
CUST00308,Murad,10/17/2022,LN000308,Loan,5/10/2018,8559.13,EUR,,user308@example.com,(99450) 969-8879
CUST00309,,9/22/2016,LN000309,Credit Line,9/24/2022,8053.17,USD,Closed,user309@example.com,(99450) 326-8666
CUST00310,Leyla,,LN000310,,12/26/2019,10132.38,USD,CLOSED,user310@example.com,(99450) 990-6774
CUST00311,Murad,6/11/2015,LN000311,Loan,11/7/2017,9041.56,EUR,Closed,user311@example.com,
CUST00312,,5/21/2020,LN000312,,4/14/2019,12586.75,AZN,Active,user312@example.com,(99450) 759-9264
CUST00313,Aynur,6/23/2018,LN000313,LOAN,11/12/2016,12251.62,,Closed,,(99450) 981-7808
CUST00314,Ali,6/23/2021,LN000314,credit,9/5/2021,9526.14,AZN,CLOSED,user314@example.com,(99450) 366-5471
CUST00315,,5/15/2021,LN000315,Credit Line,7/7/2020,10511.76,USD,Closed,user315@example.com,(99450) 175-5153
CUST00316,,,LN000316,credit,1/18/2020,8432.46,AZN,Closed,user316@example.com,(99450) 596-0114
CUST00317,Murad,9/21/2018,LN000317,Credit Line,10/26/2020,11718.98,USD,Closed,user317@example.com,(99450) 741-2077
CUST00318,Ali,4/25/2017,LN000318,Credit Line,9/19/2020,11416.12,EUR,CLOSED,user318@example.com,(99450) 292-5439
CUST00319,Murad,2/7/2020,LN000319,Credit Line,1/2/2017,14482.38,AZN,Closed,user319@example.com,(99450) 208-3031
CUST00320,Ali,11/17/2016,LN000320,Loan,5/18/2016,10020.17,USD,Active,user320@example.com,(99450) 187-3058
CUST00321,Aynur,12/27/2017,LN000321,LOAN,8/16/2022,13445.59,AZN,Active,user321@example.com,(99450) 675-2462
CUST00322,,9/7/2022,LN000322,Loan,9/1/2016,7357.35,AZN,CLOSED,user322@example.com,(99450) 367-6615
CUST00323,Murad,8/1/2019,LN000323,LOAN,invalid_date,10470.12,AZN,Active,user323@example.com,(99450) 521-1569
CUST00324,Leyla,11/22/2021,LN000324,,10/2/2020,9466.5,EUR,Active,user324@example.com,(99450) 695-1747
CUST00325,,5/17/2016,LN000325,credit,1/5/2020,10675.49,USD,active,,(99450) 312-4263
CUST00326,Leyla,9/17/2018,LN000326,Loan,4/11/2021,11051.61,USD,CLOSED,user326@example.com,(99450) 612-8757
CUST00327,,12/8/2020,LN000327,credit,11/11/2015,6652.23,AZN,Active,user327@example.com,(99450) 459-1152
CUST00328,Murad,7/19/2015,LN000328,credit,2/15/2022,12593.81,,,,(99450) 981-5820
CUST00329,Ali,1/13/2017,LN000329,Credit Line,8/16/2015,12590.16,,,user329@example.com,(99450) 675-8708
CUST00330,Ali,8/19/2022,LN000330,credit,invalid_date,9757.55,EUR,CLOSED,user330@example.com,(99450) 317-9548
CUST00331,,,LN000331,credit,9/1/2020,9886.23,EUR,active,user331@example.com,(99450) 860-4876
CUST00332,Aynur,2/2/2021,LN000332,Loan,8/27/2022,11044.5,EUR,Closed,user332@example.com,(99450) 407-6844
CUST00333,Leyla,2/6/2015,LN000333,Loan,11/18/2016,12463.24,,CLOSED,user333@example.com,(99450) 837-1728
CUST00334,,1/8/2018,LN000334,credit,5/16/2015,10980.29,EUR,Closed,user334@example.com,(99450) 753-6179
CUST00335,,3/10/2021,LN000335,LOAN,4/21/2018,12202.7,EUR,Closed,user335@example.com,(99450) 397-5008
CUST00336,Aynur,2/1/2020,LN000336,Loan,5/16/2021,8139.31,EUR,CLOSED,,(99450) 310-1416
CUST00337,Leyla,,LN000337,Credit Line,9/24/2020,13558.59,,,user337@example.com,(99450) 675-0698
CUST00338,Murad,7/8/2016,LN000338,credit,3/3/2020,9026.27,EUR,Active,user338@example.com,(99450) 570-5383
CUST00339,Aynur,,LN000339,LOAN,6/4/2016,11441.7,,Closed,,(99450) 363-2539
CUST00340,Leyla,7/27/2022,LN000340,credit,8/2/2021,10205.51,,active,user340@example.com,(99450) 819-6083
CUST00341,Ali,6/25/2022,LN000341,credit,5/13/2021,5144.97,USD,Active,user341@example.com,(99450) 599-1657
CUST00342,,3/1/2017,LN000342,,7/10/2022,10537.89,,Active,user342@example.com,(99450) 198-2939
CUST00343,,2/3/2022,LN000343,,8/11/2018,10316.83,AZN,Active,user343@example.com,(99450) 786-6375
CUST00344,Ali,8/14/2020,LN000344,credit,2/19/2022,9665.43,EUR,,user344@example.com,(99450) 588-6058
CUST00345,,4/5/2018,LN000345,Credit Line,2/10/2017,5122.3,EUR,CLOSED,user345@example.com,(99450) 370-7080
CUST00346,Murad,7/16/2020,LN000346,credit,12/1/2020,13783.9,EUR,CLOSED,user346@example.com,(99450) 425-5902
CUST00347,Murad,,LN000347,credit,7/15/2016,7837.64,AZN,active,user347@example.com,(99450) 983-4908
CUST00348,,7/21/2015,LN000348,,invalid_date,9417.39,,CLOSED,,(99450) 862-3618
CUST00349,Leyla,,LN000349,Loan,2/17/2015,12664.98,,CLOSED,user349@example.com,(99450) 983-4517
CUST00350,Murad,12/18/2018,LN000350,Loan,6/5/2016,12642.07,EUR,,user350@example.com,(99450) 265-9508
CUST00351,,5/20/2021,LN000351,Credit Line,5/12/2020,10784.45,USD,active,user351@example.com,(99450) 884-8931
CUST00352,,2/3/2021,LN000352,credit,1/4/2019,8197.29,,Active,,(99450) 223-8125
CUST00353,,4/5/2018,LN000353,Credit Line,12/1/2017,10777.08,,CLOSED,,(99450) 109-7222
CUST00354,,9/2/2022,LN000354,credit,1/8/2016,8262.59,EUR,CLOSED,user354@example.com,(99450) 787-3111
CUST00355,Murad,4/26/2017,LN000355,credit,1/2/2017,7529.89,AZN,,user355@example.com,(99450) 809-3797
CUST00356,Murad,1/10/2022,LN000356,LOAN,10/24/2020,10464.28,,CLOSED,user356@example.com,(99450) 726-1870
CUST00357,Leyla,7/17/2017,LN000357,Loan,7/1/2016,6325.53,AZN,CLOSED,user357@example.com,(99450) 900-9107
CUST00358,Leyla,9/8/2015,LN000358,Loan,5/27/2015,13398.87,AZN,Active,user358@example.com,(99450) 939-5953
CUST00359,Leyla,7/9/2015,LN000359,,1/10/2017,8681.93,,Closed,user359@example.com,(99450) 809-2473
CUST00360,Leyla,4/26/2017,LN000360,credit,4/25/2015,9672.98,AZN,,user360@example.com,(99450) 208-2725
CUST00361,,2/23/2019,LN000361,Loan,12/13/2022,8583.49,,Active,user361@example.com,(99450) 564-1454
CUST00362,,2/21/2020,LN000362,Credit Line,6/14/2018,7323.3,USD,Active,user362@example.com,(99450) 199-0474
CUST00363,Aynur,6/2/2015,LN000363,credit,3/5/2016,4049.05,AZN,Active,user363@example.com,(99450) 329-1267
CUST00364,Leyla,6/26/2015,LN000364,Loan,invalid_date,7825.03,AZN,CLOSED,user364@example.com,(99450) 119-0904
CUST00365,Leyla,10/22/2019,LN000365,LOAN,12/9/2021,13547.66,EUR,Active,user365@example.com,(99450) 495-0366
CUST00366,,6/27/2015,LN000366,Loan,5/16/2020,13056.72,,,user366@example.com,(99450) 572-7113
CUST00367,Murad,9/21/2018,LN000367,Credit Line,12/8/2016,6068.33,AZN,Active,user367@example.com,(99450) 310-4733
CUST00368,,1/26/2019,LN000368,,3/9/2016,13395.38,AZN,active,user368@example.com,(99450) 405-0510
CUST00369,,10/14/2020,LN000369,Credit Line,10/4/2020,10677.11,AZN,,,(99450) 195-8934
CUST00370,,,LN000370,,2/15/2019,7212.99,AZN,Closed,user370@example.com,(99450) 619-7142
CUST00371,Aynur,1/19/2017,LN000371,credit,9/4/2018,11699.38,AZN,active,user371@example.com,(99450) 823-5457
CUST00372,Murad,,LN000372,,5/15/2018,9850.83,AZN,,,(99450) 709-9305
CUST00373,,5/11/2019,LN000373,credit,11/14/2018,8885.02,USD,Closed,user373@example.com,(99450) 415-7077
CUST00374,Murad,4/17/2022,LN000374,Loan,7/4/2018,9070.8,AZN,Closed,user374@example.com,(99450) 106-1506
CUST00375,,3/22/2022,LN000375,Credit Line,7/9/2015,11597.77,USD,,user375@example.com,(99450) 853-6874
CUST00376,Leyla,8/22/2021,LN000376,credit,1/10/2015,11925.27,USD,Active,user376@example.com,(99450) 105-8059
CUST00377,Leyla,1/26/2022,LN000377,Loan,9/19/2017,8184.08,AZN,active,user377@example.com,(99450) 808-9366
CUST00378,Aynur,,LN000378,LOAN,12/12/2017,11130.42,EUR,active,user378@example.com,(99450) 917-9333
CUST00379,Leyla,4/11/2017,LN000379,LOAN,2/7/2015,10873.89,AZN,active,user379@example.com,(99450) 970-1009
CUST00380,Murad,11/2/2017,LN000380,Credit Line,5/26/2022,2969.84,AZN,Closed,user380@example.com,(99450) 405-9483
CUST00381,,5/9/2016,LN000381,LOAN,3/25/2022,12088.18,,active,user381@example.com,(99450) 853-0948
CUST00382,,,LN000382,Loan,7/11/2019,8236.71,EUR,CLOSED,user382@example.com,(99450) 625-4576
CUST00383,Murad,11/8/2015,LN000383,credit,7/27/2019,9856.19,USD,Closed,,(99450) 565-4149
CUST00384,,3/3/2021,LN000384,LOAN,1/8/2018,10769.63,AZN,Active,,(99450) 710-5751
CUST00385,Aynur,,LN000385,Credit Line,4/27/2020,12022.65,USD,Closed,user385@example.com,(99450) 477-3312
CUST00386,Aynur,,LN000386,Loan,8/10/2019,13121.47,EUR,Active,user386@example.com,(99450) 494-9555
CUST00387,Leyla,2/12/2020,LN000387,,8/13/2021,11838.44,USD,active,user387@example.com,
CUST00388,,11/27/2018,LN000388,,10/27/2016,11261.63,,CLOSED,user388@example.com,(99450) 954-6465
CUST00389,,10/25/2015,LN000389,credit,6/8/2017,10493.99,EUR,CLOSED,user389@example.com,(99450) 655-1408
CUST00390,Leyla,12/16/2021,LN000390,Loan,6/6/2015,9168.55,,Active,user390@example.com,(99450) 719-9204
CUST00391,,5/17/2022,LN000391,,5/20/2019,12945.17,EUR,Closed,user391@example.com,(99450) 607-5512
CUST00392,,6/8/2020,LN000392,,11/8/2016,8129.68,EUR,Closed,,(99450) 536-0149
CUST00393,Murad,12/15/2015,LN000393,credit,3/12/2018,11871.54,EUR,CLOSED,user393@example.com,(99450) 957-6915
CUST00394,Leyla,10/15/2015,LN000394,LOAN,7/8/2021,11612.87,EUR,CLOSED,user394@example.com,(99450) 452-8229
CUST00395,Leyla,,LN000395,Loan,12/17/2020,10384.44,,,,(99450) 116-1859
CUST00396,Aynur,7/26/2015,LN000396,,invalid_date,12975.47,,,user396@example.com,(99450) 475-1880
CUST00397,,7/14/2016,LN000397,credit,10/17/2020,10730.34,AZN,Closed,user397@example.com,(99450) 213-7567
CUST00398,Ali,9/19/2021,LN000398,credit,4/2/2015,10529.95,AZN,active,user398@example.com,(99450) 330-7900
CUST00399,Leyla,11/23/2016,LN000399,Loan,7/11/2017,11167.71,EUR,Closed,user399@example.com,(99450) 976-2882
CUST00400,,4/7/2021,LN000400,Credit Line,2/15/2022,12353.05,AZN,,user400@example.com,(99450) 183-3302
CUST00401,,10/7/2017,LN000401,Credit Line,11/18/2019,4790.23,EUR,Active,user401@example.com,(99450) 646-2673
CUST00402,Leyla,,LN000402,Loan,12/26/2019,14765.71,USD,Active,,(99450) 549-4789
CUST00403,Murad,12/13/2017,LN000403,,9/19/2016,4451.65,EUR,active,,(99450) 474-0806
CUST00404,,,LN000404,Credit Line,1/27/2017,12034.77,USD,Active,user404@example.com,(99450) 816-6927
CUST00405,Murad,10/23/2022,LN000405,Loan,4/17/2021,10806.9,USD,CLOSED,user405@example.com,(99450) 665-4734
CUST00406,Murad,8/17/2021,LN000406,Credit Line,6/4/2019,5404.77,USD,,,(99450) 230-1068
CUST00407,Aynur,9/13/2020,LN000407,LOAN,5/21/2019,13510.54,USD,Active,user407@example.com,(99450) 842-2132
CUST00408,Aynur,10/12/2022,LN000408,,6/11/2022,9207.3,EUR,CLOSED,user408@example.com,(99450) 482-0638
CUST00409,,3/10/2021,LN000409,Credit Line,2/10/2021,7344.18,EUR,Active,user409@example.com,(99450) 717-0578
CUST00410,,7/13/2017,LN000410,LOAN,5/12/2019,11992.95,EUR,Closed,user410@example.com,(99450) 134-2132
CUST00411,,3/27/2022,LN000411,LOAN,10/23/2020,8520.13,USD,Active,user411@example.com,(99450) 522-9323
CUST00412,Murad,1/21/2018,LN000412,,2/6/2021,3324.75,EUR,,user412@example.com,(99450) 142-6012
CUST00413,,8/12/2022,LN000413,Loan,3/8/2016,12749.19,AZN,CLOSED,user413@example.com,(99450) 219-3263
CUST00414,Aynur,9/7/2016,LN000414,Loan,4/16/2015,6386.46,EUR,CLOSED,user414@example.com,(99450) 142-4662
CUST00415,Aynur,1/3/2015,LN000415,,11/5/2019,10035.19,USD,CLOSED,,(99450) 387-8699
CUST00416,Ali,2/4/2022,LN000416,,1/13/2017,10810.71,AZN,Closed,user416@example.com,(99450) 176-9049
CUST00417,Murad,9/16/2019,LN000417,Loan,7/8/2016,10326.1,EUR,CLOSED,user417@example.com,(99450) 799-3511
CUST00418,Murad,,LN000418,Loan,1/16/2018,8370.45,AZN,Closed,user418@example.com,(99450) 249-1927
CUST00419,Murad,1/25/2015,LN000419,Credit Line,11/1/2017,10289.69,,Active,,(99450) 354-0012
CUST00420,Murad,11/26/2018,LN000420,Loan,8/1/2019,5615.29,USD,,user420@example.com,(99450) 477-9672
CUST00421,Murad,11/6/2019,LN000421,Loan,5/9/2017,10788.65,USD,Closed,user421@example.com,(99450) 633-0605
CUST00422,Aynur,8/11/2021,LN000422,Loan,8/23/2016,9240.84,,Active,user422@example.com,(99450) 112-8671
CUST00423,Leyla,9/7/2016,LN000423,LOAN,9/26/2018,11505.57,AZN,active,user423@example.com,(99450) 339-2827
CUST00424,,8/20/2017,LN000424,LOAN,invalid_date,10882.21,EUR,active,user424@example.com,(99450) 656-5971
CUST00425,,5/19/2020,LN000425,Credit Line,10/4/2015,6643.33,,,user425@example.com,(99450) 542-6446
CUST00426,Murad,11/2/2016,LN000426,credit,11/5/2020,9554.21,,Active,,(99450) 397-3545
CUST00427,Murad,1/26/2015,LN000427,Credit Line,3/27/2018,7367.91,USD,active,user427@example.com,
CUST00428,Aynur,5/5/2020,LN000428,Loan,4/18/2021,10344.73,EUR,Active,user428@example.com,(99450) 188-3093
CUST00429,Ali,1/9/2021,LN000429,Loan,10/22/2016,9258.04,USD,Active,user429@example.com,(99450) 856-6716
CUST00430,Aynur,1/27/2016,LN000430,Credit Line,11/14/2019,,AZN,CLOSED,user430@example.com,(99450) 342-9067
CUST00431,Leyla,2/17/2016,LN000431,LOAN,3/24/2016,13914.55,EUR,Active,user431@example.com,(99450) 849-8309
CUST00432,,3/6/2022,LN000432,,2/23/2022,11552.19,AZN,active,user432@example.com,
CUST00433,Ali,9/9/2019,LN000433,Loan,7/15/2017,13623.53,AZN,,user433@example.com,(99450) 519-0002
CUST00434,,2/11/2019,LN000434,Loan,3/21/2015,9554.45,EUR,CLOSED,user434@example.com,(99450) 739-9446
CUST00435,,11/9/2017,LN000435,Credit Line,4/21/2017,6774.08,USD,Active,,(99450) 590-8762
CUST00436,Leyla,,LN000436,credit,4/5/2022,13009.69,EUR,Closed,user436@example.com,(99450) 371-2093
CUST00437,Murad,9/15/2016,LN000437,credit,10/8/2015,9993.83,EUR,Closed,user437@example.com,(99450) 296-2551
CUST00438,Ali,11/27/2019,LN000438,,10/27/2020,6234.46,AZN,Active,user438@example.com,(99450) 141-1587
CUST00439,Leyla,6/8/2018,LN000439,Credit Line,7/8/2016,8677.22,EUR,CLOSED,user439@example.com,(99450) 477-3371
CUST00440,Murad,10/18/2022,LN000440,Credit Line,6/23/2020,9455.72,,CLOSED,user440@example.com,(99450) 913-6797
CUST00441,Ali,,LN000441,,12/3/2015,9738.36,EUR,Closed,user441@example.com,(99450) 604-1908
CUST00442,,12/5/2019,LN000442,,10/1/2019,8293.83,,CLOSED,user442@example.com,(99450) 863-0082
CUST00443,Aynur,8/13/2016,LN000443,credit,10/15/2015,7580.2,EUR,Active,user443@example.com,(99450) 776-3516
CUST00444,,3/26/2019,LN000444,,11/7/2020,5969.11,,active,user444@example.com,
CUST00445,Leyla,2/8/2022,LN000445,Credit Line,2/14/2016,5890.91,,,user445@example.com,(99450) 557-0033
CUST00446,Murad,1/6/2019,LN000446,Credit Line,3/19/2019,,USD,,user446@example.com,(99450) 845-4261
